id,a_name,b_name,a_score,b_score,season,pday,dt,a_sn,b_sn
991981,KVC Westerlo,KAA Gent,0,0,2009,23,2010-01-23 20:00:00,2024,7
991977,SV Zulte Waregem,Sint-Truidense VV,2,0,2009,23,2010-01-23 20:00:00,5381,373
991982,KV Mechelen,Standard Luik,0,0,2009,23,2010-01-24 18:00:00,25,16
991983,KRC Genk,Club Brugge,2,0,2009,23,2010-01-24 20:30:00,322,3
991984,Germinal Beerschot Antwerpen,RSC Anderlecht,0,5,2009,24,2010-01-29 20:30:00,3530,35
991986,KV Mechelen,Cercle Brugge,1,2,2009,24,2010-01-30 20:00:00,25,12
991985,Club Brugge,KVC Westerlo,2,1,2009,22,2010-01-30 20:00:00,3,2024
991989,KAA Gent,SV Zulte Waregem,0,2,2009,24,2010-01-31 18:00:00,7,5381
991990,Standard Luik,KV Kortrijk,3,1,2009,24,2010-01-31 20:30:00,16,19
988192,KV Mechelen,Germinal Beerschot Antwerpen,1,0,2009,19,2010-02-02 20:30:00,25,3530
988199,RSC Anderlecht,Club Brugge,3,2,2009,19,2010-02-03 20:30:00,35,3
988259,Sint-Truidense VV,KVC Westerlo,0,1,2009,24,2010-02-03 20:30:00,373,2024
988198,R Charleroi SC,Standard Luik,2,3,2009,19,2010-02-04 20:30:00,246,16
991991,RSC Anderlecht,Sint-Truidense VV,1,2,2009,25,2010-02-06 20:00:00,35,373
991993,KSC Lokeren (- 2020),KV Mechelen,2,1,2009,25,2010-02-06 20:00:00,282,25
991994,KVC Westerlo,Germinal Beerschot Antwerpen,1,1,2009,25,2010-02-06 20:00:00,2024,3530
991992,Cercle Brugge,KSV Roeselare (- 2020),2,0,2009,25,2010-02-06 20:00:00,12,134
991995,SV Zulte Waregem,Club Brugge,1,1,2009,25,2010-02-07 18:00:00,5381,3
991996,KV Kortrijk,R Charleroi SC,2,1,2009,25,2010-02-07 20:30:00,19,246
991997,KRC Genk,Standard Luik,1,0,2009,25,2010-02-07 20:30:00,322,16
992001,KSV Roeselare (- 2020),KV Kortrijk,0,2,2009,26,2010-02-13 20:00:00,134,19
992003,Standard Luik,KVC Westerlo,1,0,2009,26,2010-02-14 18:00:00,16,2024
992004,KAA Gent,Club Brugge,1,1,2009,26,2010-02-14 20:30:00,7,3
992005,KRC Genk,KSC Lokeren (- 2020),3,1,2009,27,2010-02-19 20:30:00,322,282
992006,SV Zulte Waregem,KSV Roeselare (- 2020),1,1,2009,27,2010-02-20 20:00:00,5381,134
992007,KAA Gent,Sint-Truidense VV,0,1,2009,27,2010-02-20 20:00:00,7,373
992008,KV Kortrijk,Cercle Brugge,3,1,2009,27,2010-02-20 20:00:00,19,12
992009,KVC Westerlo,R Charleroi SC,4,0,2009,27,2010-02-20 20:00:00,2024,246
992010,Club Brugge,Standard Luik,2,1,2009,27,2010-02-21 16:00:00,3,16
992011,RSC Anderlecht,KV Mechelen,2,0,2009,27,2010-02-21 18:00:00,35,25
991978,Cercle Brugge,R Charleroi SC,1,0,2009,23,2010-02-24 20:30:00,12,246
991988,KSV Roeselare (- 2020),KRC Genk,1,1,2009,24,2010-02-24 20:30:00,134,322
992012,Germinal Beerschot Antwerpen,KAA Gent,1,1,2009,28,2010-02-26 20:30:00,3530,7
992014,Cercle Brugge,KRC Genk,1,0,2009,28,2010-02-27 20:00:00,12,322
992015,KSC Lokeren (- 2020),KVC Westerlo,1,0,2009,28,2010-02-27 20:00:00,282,2024
992016,KV Mechelen,KV Kortrijk,1,1,2009,28,2010-02-27 20:00:00,25,19
992017,Sint-Truidense VV,Club Brugge,1,1,2009,28,2010-02-28 18:00:00,373,3
992018,KSV Roeselare (- 2020),RSC Anderlecht,1,2,2009,28,2010-02-28 20:30:00,134,35
992013,R Charleroi SC,SV Zulte Waregem,0,0,2009,28,2010-02-28 20:30:00,246,5381
991998,R Charleroi SC,RSC Anderlecht,0,2,2009,26,2010-03-06 18:00:00,246,35
991999,Cercle Brugge,KSC Lokeren (- 2020),4,0,2009,26,2010-03-06 20:00:00,12,282
992002,Germinal Beerschot Antwerpen,SV Zulte Waregem,1,1,2009,26,2010-03-07 18:00:00,3530,5381
992000,KV Mechelen,KRC Genk,2,1,2009,26,2010-03-07 20:30:00,25,322
991987,R Charleroi SC,KSC Lokeren (- 2020),4,1,2009,24,2010-03-10 20:30:00,246,282
1002455,Sint-Truidense VV,Germinal Beerschot Antwerpen,2,0,2009,29,2010-03-14 20:00:00,373,3530
1002454,RSC Anderlecht,KRC Genk,2,0,2009,29,2010-03-14 20:00:00,35,322
1002457,KAA Gent,R Charleroi SC,2,1,2009,29,2010-03-14 20:00:00,7,246
1002458,KV Kortrijk,KSC Lokeren (- 2020),3,1,2009,29,2010-03-14 20:00:00,19,282
1002459,KVC Westerlo,Cercle Brugge,2,1,2009,29,2010-03-14 20:00:00,2024,12
1002453,Club Brugge,KSV Roeselare (- 2020),1,0,2009,29,2010-03-14 20:00:00,3,134
1002456,SV Zulte Waregem,Standard Luik,1,1,2009,29,2010-03-14 20:00:00,5381,16
1002465,KSV Roeselare (- 2020),KVC Westerlo,0,0,2009,30,2010-03-21 20:00:00,134,2024
1002464,KV Mechelen,SV Zulte Waregem,2,1,2009,30,2010-03-21 20:00:00,25,5381
1002463,KSC Lokeren (- 2020),RSC Anderlecht,0,4,2009,30,2010-03-21 20:00:00,282,35
1002466,Germinal Beerschot Antwerpen,Club Brugge,1,4,2009,30,2010-03-21 20:00:00,3530,3
1002461,KRC Genk,KV Kortrijk,1,1,2009,30,2010-03-21 20:00:00,322,19
1002460,Standard Luik,KAA Gent,0,2,2009,30,2010-03-21 20:00:00,16,7
1002462,Cercle Brugge,Sint-Truidense VV,3,1,2009,30,2010-03-21 20:00:00,12,373
1030591,Standard Luik,SV Zulte Waregem,1,1,2010,1,2010-07-30 20:30:00,16,5381
1030592,KV Kortrijk,Club Brugge,1,0,2010,1,2010-07-31 20:00:00,19,3
1030593,KV Mechelen,KSC Lokeren (- 2020),2,0,2010,1,2010-07-31 20:00:00,25,282
1030595,RSC Anderlecht,KAS Eupen,4,1,2010,1,2010-07-31 20:00:00,35,4276
1042034,KVC Westerlo,KAA Gent,0,1,2010,1,2010-07-31 20:00:00,2024,7
1030596,Sint-Truidense VV,Lierse SK (- 2018),1,0,2010,1,2010-07-31 20:00:00,373,30
1030597,Cercle Brugge,R Charleroi SC,1,1,2010,1,2010-08-01 18:00:00,12,246
1030598,KRC Genk,Germinal Beerschot Antwerpen,2,1,2010,1,2010-08-01 20:30:00,322,3530
1041650,Lierse SK (- 2018),Standard Luik,1,4,2010,2,2010-08-06 20:30:00,30,16
1041654,R Charleroi SC,RSC Anderlecht,0,0,2010,2,2010-08-07 20:00:00,246,35
1041655,KSC Lokeren (- 2020),KV Kortrijk,1,1,2010,2,2010-08-07 20:00:00,282,19
1041652,Club Brugge,Sint-Truidense VV,4,1,2010,2,2010-08-07 20:00:00,3,373
1041651,KAS Eupen,KVC Westerlo,0,1,2010,2,2010-08-07 20:00:00,4276,2024
1041653,SV Zulte Waregem,KV Mechelen,1,2,2010,2,2010-08-07 20:00:00,5381,25
1041657,KAA Gent,KRC Genk,0,4,2010,2,2010-08-08 18:00:00,7,322
1041656,Germinal Beerschot Antwerpen,Cercle Brugge,0,0,2010,2,2010-08-08 20:30:00,3530,12
1042035,Standard Luik,KSC Lokeren (- 2020),3,3,2010,3,2010-08-14 18:00:00,16,282
1042036,RSC Anderlecht,Germinal Beerschot Antwerpen,4,0,2010,3,2010-08-14 20:00:00,35,3530
1042040,KVC Westerlo,SV Zulte Waregem,1,1,2010,3,2010-08-14 20:00:00,2024,5381
1042039,KV Mechelen,Lierse SK (- 2018),1,0,2010,3,2010-08-14 20:00:00,25,30
1042038,KV Kortrijk,Sint-Truidense VV,2,0,2010,3,2010-08-14 20:00:00,19,373
1042037,KAA Gent,KAS Eupen,2,1,2010,3,2010-08-14 20:00:00,7,4276
1042041,KRC Genk,R Charleroi SC,5,0,2010,3,2010-08-15 18:00:00,322,246
1042042,Cercle Brugge,Club Brugge,3,1,2010,3,2010-08-15 20:30:00,12,3
1049112,Sint-Truidense VV,Standard Luik,1,0,2010,4,2010-08-20 20:30:00,373,16
1049113,SV Zulte Waregem,Cercle Brugge,4,0,2010,4,2010-08-21 20:00:00,5381,12
1049116,Lierse SK (- 2018),KV Kortrijk,1,2,2010,4,2010-08-21 20:00:00,30,19
1049115,KSC Lokeren (- 2020),RSC Anderlecht,0,3,2010,4,2010-08-21 20:00:00,282,35
1049114,Germinal Beerschot Antwerpen,KVC Westerlo,0,0,2010,4,2010-08-21 20:00:00,3530,2024
1049117,R Charleroi SC,KAA Gent,1,3,2010,4,2010-08-22 18:00:00,246,7
1049119,KAS Eupen,KRC Genk,1,4,2010,4,2010-08-22 20:30:00,4276,322
1049118,Club Brugge,KV Mechelen,1,2,2010,4,2010-08-22 20:30:00,3,25
1049125,Cercle Brugge,KSC Lokeren (- 2020),1,1,2010,5,2010-08-28 20:00:00,12,282
1049124,KV Mechelen,Sint-Truidense VV,0,0,2010,5,2010-08-28 20:00:00,25,373
1049123,R Charleroi SC,KAS Eupen,2,0,2010,5,2010-08-28 20:00:00,246,4276
1049121,RSC Anderlecht,SV Zulte Waregem,0,0,2010,5,2010-08-28 20:00:00,35,5381
1049122,Standard Luik,KV Kortrijk,1,0,2010,5,2010-08-28 20:00:00,16,19
1049126,KVC Westerlo,Club Brugge,1,2,2010,5,2010-08-29 18:00:00,2024,3
1049127,KAA Gent,Germinal Beerschot Antwerpen,1,0,2010,5,2010-08-29 20:30:00,7,3530
1049128,KRC Genk,Lierse SK (- 2018),4,1,2010,5,2010-08-29 20:30:00,322,30
1049129,Sint-Truidense VV,RSC Anderlecht,0,2,2010,6,2010-09-10 20:30:00,373,35
1049130,SV Zulte Waregem,KAS Eupen,0,0,2010,6,2010-09-11 20:00:00,5381,4276
1049132,Germinal Beerschot Antwerpen,R Charleroi SC,1,0,2010,6,2010-09-11 20:00:00,3530,246
1049133,KV Kortrijk,KV Mechelen,1,0,2010,6,2010-09-11 20:00:00,19,25
1049131,Standard Luik,Cercle Brugge,2,0,2010,6,2010-09-11 20:00:00,16,12
1049134,Lierse SK (- 2018),KAA Gent,2,2,2010,6,2010-09-11 20:00:00,30,7
1049135,Club Brugge,KRC Genk,2,2,2010,6,2010-09-12 18:00:00,3,322
1049136,KSC Lokeren (- 2020),KVC Westerlo,3,1,2010,6,2010-09-12 20:30:00,282,2024
1049137,KV Mechelen,Standard Luik,1,0,2010,7,2010-09-17 20:30:00,25,16
1049140,Cercle Brugge,Sint-Truidense VV,4,2,2010,7,2010-09-18 20:00:00,12,373
1049139,KVC Westerlo,Lierse SK (- 2018),2,0,2010,7,2010-09-18 20:00:00,2024,30
1049143,KRC Genk,KSC Lokeren (- 2020),3,1,2010,7,2010-09-18 20:00:00,322,282
1049138,KAS Eupen,Germinal Beerschot Antwerpen,0,1,2010,7,2010-09-18 20:00:00,4276,3530
1049144,R Charleroi SC,Club Brugge,0,5,2010,7,2010-09-19 18:00:00,246,3
1049142,KAA Gent,SV Zulte Waregem,5,3,2010,7,2010-09-19 18:00:00,7,5381
1049141,RSC Anderlecht,KV Kortrijk,3,0,2010,7,2010-09-19 21:00:00,35,19
1049147,Sint-Truidense VV,KRC Genk,0,2,2010,8,2010-09-21 20:30:00,373,322
1049151,KV Mechelen,Cercle Brugge,2,2,2010,8,2010-09-22 20:30:00,25,12
1049146,Standard Luik,R Charleroi SC,2,1,2010,8,2010-09-22 20:30:00,16,246
1049152,Lierse SK (- 2018),RSC Anderlecht,1,1,2010,8,2010-09-22 20:30:00,30,35
1049148,SV Zulte Waregem,Germinal Beerschot Antwerpen,4,3,2010,8,2010-09-22 20:30:00,5381,3530
1049145,Club Brugge,KAS Eupen,4,0,2010,8,2010-09-22 20:30:00,3,4276
1049149,KSC Lokeren (- 2020),KAA Gent,3,2,2010,8,2010-09-22 20:30:00,282,7
1049150,KV Kortrijk,KVC Westerlo,1,2,2010,8,2010-09-22 20:30:00,19,2024
1055582,KAA Gent,Sint-Truidense VV,2,0,2010,9,2010-09-25 20:00:00,7,373
1055587,Cercle Brugge,KV Kortrijk,2,1,2010,9,2010-09-25 20:00:00,12,19
1055586,KVC Westerlo,Standard Luik,1,2,2010,9,2010-09-25 20:00:00,2024,16
1055583,KRC Genk,SV Zulte Waregem,3,0,2010,9,2010-09-25 20:00:00,322,5381
1055584,R Charleroi SC,Lierse SK (- 2018),0,1,2010,9,2010-09-25 20:00:00,246,30
1055585,KAS Eupen,KSC Lokeren (- 2020),0,1,2010,9,2010-09-25 20:00:00,4276,282
1055588,RSC Anderlecht,KV Mechelen,5,0,2010,9,2010-09-26 18:00:00,35,25
1055589,Germinal Beerschot Antwerpen,Club Brugge,2,1,2010,9,2010-09-26 20:30:00,3530,3
1056120,KV Mechelen,KRC Genk,2,2,2010,10,2010-10-01 20:30:00,25,322
1056123,SV Zulte Waregem,R Charleroi SC,1,1,2010,10,2010-10-02 20:00:00,5381,246
1056124,KSC Lokeren (- 2020),Germinal Beerschot Antwerpen,1,0,2010,10,2010-10-02 20:00:00,282,3530
1056125,KV Kortrijk,KAS Eupen,3,1,2010,10,2010-10-02 20:00:00,19,4276
1056122,Sint-Truidense VV,KVC Westerlo,1,2,2010,10,2010-10-02 20:00:00,373,2024
1056121,Lierse SK (- 2018),Cercle Brugge,0,1,2010,10,2010-10-02 20:00:00,30,12
1056126,Club Brugge,KAA Gent,3,2,2010,10,2010-10-03 15:30:00,3,7
1056127,Standard Luik,RSC Anderlecht,5,1,2010,10,2010-10-03 18:00:00,16,35
1058849,SV Zulte Waregem,Club Brugge,2,3,2010,11,2010-10-15 20:30:00,5381,3
1058850,KVC Westerlo,KV Mechelen,1,1,2010,11,2010-10-16 20:00:00,2024,25
1058851,R Charleroi SC,KSC Lokeren (- 2020),1,2,2010,11,2010-10-16 20:00:00,246,282
1058852,KAS Eupen,Sint-Truidense VV,6,0,2010,11,2010-10-16 20:00:00,4276,373
1058853,KAA Gent,KV Kortrijk,2,0,2010,11,2010-10-16 20:00:00,7,19
1058854,Germinal Beerschot Antwerpen,Lierse SK (- 2018),1,1,2010,11,2010-10-16 20:00:00,3530,30
1058855,KRC Genk,Standard Luik,4,2,2010,11,2010-10-17 18:00:00,322,16
1058856,Cercle Brugge,RSC Anderlecht,1,0,2010,11,2010-10-17 20:30:00,12,35
1059706,KV Kortrijk,KRC Genk,1,0,2010,12,2010-10-22 20:30:00,19,322
1059708,Lierse SK (- 2018),SV Zulte Waregem,0,0,2010,12,2010-10-23 20:00:00,30,5381
1059709,Cercle Brugge,KAS Eupen,2,1,2010,12,2010-10-23 20:00:00,12,4276
1059707,KV Mechelen,Germinal Beerschot Antwerpen,5,1,2010,12,2010-10-23 20:00:00,25,3530
1059710,Sint-Truidense VV,R Charleroi SC,3,2,2010,12,2010-10-23 20:00:00,373,246
1059711,Standard Luik,KAA Gent,2,1,2010,12,2010-10-24 18:00:00,16,7
1059712,RSC Anderlecht,KVC Westerlo,2,0,2010,12,2010-10-24 20:30:00,35,2024
1059713,KSC Lokeren (- 2020),Club Brugge,1,0,2010,12,2010-10-24 20:30:00,282,3
1061067,R Charleroi SC,KV Kortrijk,0,0,2010,13,2010-10-29 20:30:00,246,19
1061070,SV Zulte Waregem,KSC Lokeren (- 2020),1,1,2010,13,2010-10-30 20:00:00,5381,282
1061069,Germinal Beerschot Antwerpen,Sint-Truidense VV,0,0,2010,13,2010-10-30 20:00:00,3530,373
1061068,KAA Gent,KV Mechelen,3,1,2010,13,2010-10-30 20:00:00,7,25
1061071,KAS Eupen,Lierse SK (- 2018),2,2,2010,13,2010-10-30 20:00:00,4276,30
1061072,KVC Westerlo,Cercle Brugge,2,1,2010,13,2010-10-30 20:00:00,2024,12
1061073,Club Brugge,Standard Luik,2,2,2010,13,2010-10-31 15:30:00,3,16
1061074,KRC Genk,RSC Anderlecht,1,2,2010,13,2010-10-31 18:00:00,322,35
1061084,KVC Westerlo,KRC Genk,1,1,2010,14,2010-11-05 20:30:00,2024,322
1061085,Standard Luik,KAS Eupen,1,3,2010,14,2010-11-06 20:00:00,16,4276
1061086,Sint-Truidense VV,SV Zulte Waregem,0,3,2010,14,2010-11-06 20:00:00,373,5381
1061087,KV Kortrijk,Germinal Beerschot Antwerpen,4,0,2010,14,2010-11-06 20:00:00,19,3530
1061088,KV Mechelen,R Charleroi SC,2,0,2010,14,2010-11-06 20:00:00,25,246
1061089,Lierse SK (- 2018),KSC Lokeren (- 2020),2,2,2010,14,2010-11-06 20:00:00,30,282
1061090,RSC Anderlecht,Club Brugge,2,2,2010,14,2010-11-07 18:00:00,35,3
1061091,Cercle Brugge,KAA Gent,0,1,2010,14,2010-11-07 20:30:00,12,7
1061092,Club Brugge,Lierse SK (- 2018),2,0,2010,15,2010-11-13 20:00:00,3,30
1061096,KSC Lokeren (- 2020),Sint-Truidense VV,3,0,2010,15,2010-11-13 20:00:00,282,373
1061095,R Charleroi SC,KVC Westerlo,0,1,2010,15,2010-11-13 20:00:00,246,2024
1061093,KRC Genk,Cercle Brugge,3,0,2010,15,2010-11-13 20:00:00,322,12
1061094,Germinal Beerschot Antwerpen,Standard Luik,0,1,2010,15,2010-11-13 20:00:00,3530,16
1061098,KAA Gent,RSC Anderlecht,1,2,2010,15,2010-11-14 18:00:00,7,35
1061099,SV Zulte Waregem,KV Kortrijk,1,1,2010,15,2010-11-14 20:30:00,5381,19
1064484,Germinal Beerschot Antwerpen,RSC Anderlecht,0,1,2010,16,2010-11-20 18:00:00,3530,35
1063712,R Charleroi SC,KRC Genk,1,3,2010,16,2010-11-20 20:00:00,246,322
1063714,Lierse SK (- 2018),Sint-Truidense VV,1,2,2010,16,2010-11-20 20:00:00,30,373
1063711,KAA Gent,KVC Westerlo,4,4,2010,16,2010-11-20 20:00:00,7,2024
1063710,KAS Eupen,KV Kortrijk,3,1,2010,16,2010-11-20 20:00:00,4276,19
1063713,KSC Lokeren (- 2020),KV Mechelen,3,1,2010,16,2010-11-20 20:00:00,282,25
1063715,SV Zulte Waregem,Standard Luik,2,0,2010,16,2010-11-21 18:00:00,5381,16
1063716,Club Brugge,Cercle Brugge,0,1,2010,16,2010-11-21 20:30:00,3,12
1066246,KRC Genk,KAA Gent,1,2,2010,17,2010-11-26 20:30:00,322,7
1066696,Cercle Brugge,Germinal Beerschot Antwerpen,1,1,2010,17,2010-11-27 20:00:00,12,3530
1066250,KVC Westerlo,KAS Eupen,1,1,2010,17,2010-11-27 20:00:00,2024,4276
1066248,Standard Luik,Lierse SK (- 2018),7,0,2010,17,2010-11-27 20:00:00,16,30
1066247,RSC Anderlecht,R Charleroi SC,4,1,2010,17,2010-11-27 20:00:00,35,246
1066252,Sint-Truidense VV,Club Brugge,2,1,2010,17,2010-11-28 18:00:00,373,3
1066253,KV Mechelen,SV Zulte Waregem,0,0,2010,17,2010-11-28 20:30:00,25,5381
1066254,KSC Lokeren (- 2020),Standard Luik,2,1,2010,18,2010-12-03 20:30:00,282,16
1066258,Sint-Truidense VV,KV Kortrijk,1,0,2010,18,2010-12-04 20:00:00,373,19
1066256,KAS Eupen,KAA Gent,0,3,2010,18,2010-12-04 20:00:00,4276,7
1066259,SV Zulte Waregem,RSC Anderlecht,1,2,2010,18,2010-12-05 18:00:00,5381,35
1066260,Club Brugge,KVC Westerlo,4,3,2010,18,2010-12-05 18:00:00,3,2024
1066261,Germinal Beerschot Antwerpen,KRC Genk,0,1,2010,18,2010-12-05 20:30:00,3530,322
1068160,KV Mechelen,Club Brugge,0,1,2010,19,2010-12-10 20:30:00,25,3
1068163,KRC Genk,KAS Eupen,5,1,2010,19,2010-12-11 20:00:00,322,4276
1068162,KAA Gent,R Charleroi SC,2,1,2010,19,2010-12-11 20:00:00,7,246
1068164,KVC Westerlo,Germinal Beerschot Antwerpen,1,1,2010,19,2010-12-11 20:00:00,2024,3530
1068161,Standard Luik,Sint-Truidense VV,1,0,2010,19,2010-12-11 20:00:00,16,373
1068165,Cercle Brugge,SV Zulte Waregem,1,3,2010,19,2010-12-11 20:00:00,12,5381
1068166,RSC Anderlecht,KSC Lokeren (- 2020),0,0,2010,19,2010-12-12 18:00:00,35,282
1068167,KV Kortrijk,Lierse SK (- 2018),3,1,2010,19,2010-12-12 20:30:00,19,30
1069457,KV Kortrijk,Standard Luik,2,1,2010,20,2010-12-17 20:30:00,19,16
1069459,KAS Eupen,R Charleroi SC,1,0,2010,20,2010-12-18 20:00:00,4276,246
1069458,Lierse SK (- 2018),KRC Genk,1,1,2010,20,2010-12-18 20:00:00,30,322
1069461,SV Zulte Waregem,KVC Westerlo,2,0,2010,20,2010-12-18 20:00:00,5381,2024
1069463,Club Brugge,RSC Anderlecht,0,2,2010,20,2010-12-19 13:00:00,3,35
1069959,Cercle Brugge,Standard Luik,1,0,2010,21,2010-12-26 13:00:00,12,16
1069960,KAA Gent,Club Brugge,0,2,2010,21,2010-12-26 18:00:00,7,3
1069961,RSC Anderlecht,Lierse SK (- 2018),6,0,2010,21,2010-12-26 20:30:00,35,30
1070807,KV Kortrijk,RSC Anderlecht,0,2,2010,22,2010-12-29 18:00:00,19,35
1070810,Club Brugge,R Charleroi SC,5,0,2010,22,2010-12-29 20:30:00,3,246
1070809,Lierse SK (- 2018),KVC Westerlo,2,1,2010,22,2010-12-29 20:30:00,30,2024
1070808,Germinal Beerschot Antwerpen,KAS Eupen,0,0,2010,22,2010-12-29 20:30:00,3530,4276
1070812,SV Zulte Waregem,KAA Gent,2,2,2010,22,2010-12-30 18:00:00,5381,7
1070813,KSC Lokeren (- 2020),KRC Genk,2,2,2010,22,2010-12-30 20:30:00,282,322
1063828,KAS Eupen,KV Mechelen,0,1,2010,15,2011-01-18 20:30:00,4276,25
1066249,KV Kortrijk,KSC Lokeren (- 2020),0,0,2010,17,2011-01-18 20:30:00,19,282
1072008,KAS Eupen,Club Brugge,1,4,2010,23,2011-01-21 20:30:00,4276,3
1072010,R Charleroi SC,KV Mechelen,0,0,2010,23,2011-01-22 20:00:00,246,25
1072011,Germinal Beerschot Antwerpen,SV Zulte Waregem,3,0,2010,23,2011-01-22 20:00:00,3530,5381
1072012,KRC Genk,KV Kortrijk,3,2,2010,23,2011-01-22 20:00:00,322,19
1072013,KVC Westerlo,Sint-Truidense VV,3,0,2010,23,2011-01-22 20:00:00,2024,373
1072009,Cercle Brugge,Lierse SK (- 2018),3,0,2010,23,2011-01-22 20:00:00,12,30
1072014,RSC Anderlecht,Standard Luik,2,0,2010,23,2011-01-23 18:00:00,35,16
1072015,KAA Gent,KSC Lokeren (- 2020),2,1,2010,23,2011-01-23 20:30:00,7,282
1072016,SV Zulte Waregem,KRC Genk,0,1,2010,24,2011-01-28 20:30:00,5381,322
1072019,Club Brugge,Germinal Beerschot Antwerpen,1,0,2010,24,2011-01-29 20:00:00,3,3530
1072017,KSC Lokeren (- 2020),KAS Eupen,0,2,2010,24,2011-01-29 20:00:00,282,4276
1072020,Standard Luik,KVC Westerlo,2,1,2010,24,2011-01-29 20:00:00,16,2024
1072021,Lierse SK (- 2018),R Charleroi SC,1,0,2010,24,2011-01-29 20:00:00,30,246
1072018,KV Kortrijk,Cercle Brugge,2,1,2010,24,2011-01-29 20:00:00,19,12
1072022,KV Mechelen,RSC Anderlecht,0,0,2010,24,2011-01-30 18:00:00,25,35
1072023,Sint-Truidense VV,KAA Gent,1,1,2010,24,2011-01-30 20:30:00,373,7
1076637,KSC Lokeren (- 2020),Cercle Brugge,2,1,2010,20,2011-02-02 20:30:00,282,12
1069966,KRC Genk,Sint-Truidense VV,1,1,2010,21,2011-02-02 20:30:00,322,373
1069964,KV Mechelen,KV Kortrijk,1,0,2010,21,2011-02-02 20:30:00,25,19
1069963,R Charleroi SC,Germinal Beerschot Antwerpen,2,0,2010,21,2011-02-02 20:30:00,246,3530
1069962,KAS Eupen,SV Zulte Waregem,0,2,2010,21,2011-02-02 20:30:00,4276,5381
1073449,KAA Gent,Lierse SK (- 2018),4,1,2010,25,2011-02-04 20:30:00,7,30
1073450,RSC Anderlecht,Sint-Truidense VV,2,0,2010,25,2011-02-05 20:00:00,35,373
1073453,R Charleroi SC,SV Zulte Waregem,2,0,2010,25,2011-02-05 20:00:00,246,5381
1073452,KVC Westerlo,KV Kortrijk,2,1,2010,25,2011-02-05 20:00:00,2024,19
1073451,Cercle Brugge,KV Mechelen,0,1,2010,25,2011-02-05 20:00:00,12,25
1073454,KRC Genk,Club Brugge,1,0,2010,25,2011-02-06 18:00:00,322,3
1073455,Germinal Beerschot Antwerpen,KSC Lokeren (- 2020),1,1,2010,25,2011-02-06 18:00:00,3530,282
1073456,KAS Eupen,Standard Luik,0,1,2010,25,2011-02-06 20:30:00,4276,16
1078994,KV Mechelen,KVC Westerlo,3,1,2010,26,2011-02-12 18:00:00,25,2024
1078996,Club Brugge,SV Zulte Waregem,2,0,2010,26,2011-02-12 20:00:00,3,5381
1078999,Sint-Truidense VV,KAS Eupen,1,1,2010,26,2011-02-12 20:00:00,373,4276
1078998,KSC Lokeren (- 2020),R Charleroi SC,1,1,2010,26,2011-02-12 20:00:00,282,246
1078997,Lierse SK (- 2018),Germinal Beerschot Antwerpen,2,2,2010,26,2011-02-12 20:00:00,30,3530
1078995,RSC Anderlecht,Cercle Brugge,1,0,2010,26,2011-02-12 20:00:00,35,12
1079000,Standard Luik,KRC Genk,0,2,2010,26,2011-02-13 18:00:00,16,322
1079001,KV Kortrijk,KAA Gent,0,1,2010,26,2011-02-13 20:30:00,19,7
1068158,Lierse SK (- 2018),KV Mechelen,2,1,2010,18,2011-02-15 20:30:00,30,25
1069965,KVC Westerlo,KSC Lokeren (- 2020),1,2,2010,21,2011-02-16 20:30:00,2024,282
1069464,Germinal Beerschot Antwerpen,KAA Gent,2,2,2010,20,2011-02-16 20:30:00,3530,7
1079812,Club Brugge,KSC Lokeren (- 2020),2,1,2010,27,2011-02-19 20:00:00,3,282
1079807,KRC Genk,KV Mechelen,1,0,2010,27,2011-02-19 20:00:00,322,25
1079808,Germinal Beerschot Antwerpen,KV Kortrijk,3,1,2010,27,2011-02-19 20:00:00,3530,19
1079809,SV Zulte Waregem,Lierse SK (- 2018),1,1,2010,27,2011-02-19 20:00:00,5381,30
1079810,R Charleroi SC,Sint-Truidense VV,1,0,2010,27,2011-02-19 20:00:00,246,373
1079811,KAS Eupen,Cercle Brugge,0,0,2010,27,2011-02-19 20:00:00,4276,12
1079813,KAA Gent,Standard Luik,4,1,2010,27,2011-02-20 18:00:00,7,16
1079814,KVC Westerlo,RSC Anderlecht,2,0,2010,27,2011-02-20 20:30:00,2024,35
1069460,Sint-Truidense VV,KV Mechelen,0,1,2010,20,2011-02-23 20:30:00,373,25
1073457,Standard Luik,KV Mechelen,3,0,2010,22,2011-02-26 20:00:00,16,25
1072007,Sint-Truidense VV,Cercle Brugge,0,3,2010,22,2011-02-27 18:00:00,373,12
1083109,RSC Anderlecht,KRC Genk,1,1,2010,28,2011-03-04 20:30:00,35,322
1083113,Cercle Brugge,KVC Westerlo,0,1,2010,28,2011-03-05 20:00:00,12,2024
1083110,KV Kortrijk,R Charleroi SC,3,0,2010,28,2011-03-05 20:00:00,19,246
1083112,Sint-Truidense VV,Germinal Beerschot Antwerpen,1,0,2010,28,2011-03-05 20:00:00,373,3530
1040801,KV Mechelen,KAA Gent,1,1,2010,28,2011-03-05 20:00:00,25,7
1083111,KSC Lokeren (- 2020),SV Zulte Waregem,2,1,2010,28,2011-03-05 20:00:00,282,5381
1083114,Standard Luik,Club Brugge,2,2,2010,28,2011-03-06 18:00:00,16,3
1083115,Lierse SK (- 2018),KAS Eupen,1,1,2010,28,2011-03-06 20:30:00,30,4276
