id,a_name,b_name,a_score,b_score,season,pday,dt,a_sn,b_sn,uur
4008477,RFC Luik,RSC Anderlecht,1,2,1961,5,1961-10-01,4,35,15:00:00
4008478,R Antwerp FC,Royal Beerschot AC,0,1,1961,5,1961-10-01,1,3530,15:00:00
4008475,Olympic Charleroi,Standard Luik,1,2,1961,5,1961-10-01,246,16,15:00:00
4008480,Club Brugge,Daring Club Brussel,1,1,1961,5,1961-10-01,3,2,15:00:00
4008481,Union Saint-Gilloise,KFC Diest,1,0,1961,5,1961-10-01,10,41,15:00:00
4008482,Sint-Truidense VV,Association Royale Athlétique Gent,1,2,1961,5,1961-10-01,373,7,15:00:00
4008479,Lierse SK (- 2018),Cercle Brugge,3,5,1961,5,1961-10-01,30,12,15:00:00
4008487,Cercle Brugge,Club Brugge,0,2,1961,6,1961-10-08,12,3,15:00:00
4008484,Royal Beerschot AC,KSC Eendracht Aalst,1,1,1961,6,1961-10-08,3530,90,15:00:00
4008485,RSC Anderlecht,Lierse SK (- 2018),1,1,1961,6,1961-10-08,35,30,15:00:00
4008486,Association Royale Athlétique Gent,R Antwerp FC,2,6,1961,6,1961-10-08,7,1,15:00:00
4008490,Waterschei SV THOR (- 1988),Union Saint-Gilloise,1,1,1961,6,1961-10-08,553,10,15:00:00
4008489,KFC Diest,Sint-Truidense VV,2,2,1961,6,1961-10-08,41,373,15:00:00
4008483,Standard Luik,RFC Luik,2,1,1961,6,1961-10-08,16,4,15:00:00
4008488,Daring Club Brussel,Olympic Charleroi,1,3,1961,6,1961-10-08,2,246,15:00:00
4008497,Olympic Charleroi,Association Royale Athlétique Gent,0,0,1961,7,1961-10-15,246,7,15:00:00
4008496,Club Brugge,Lierse SK (- 2018),1,4,1961,7,1961-10-15,3,30,15:00:00
4008495,Royal Beerschot AC,RFC Luik,1,2,1961,7,1961-10-15,3530,4,15:00:00
4008494,Union Saint-Gilloise,R Antwerp FC,1,3,1961,7,1961-10-15,10,1,15:00:00
4008493,Daring Club Brussel,RSC Anderlecht,0,2,1961,7,1961-10-15,2,35,15:00:00
4008492,KSC Eendracht Aalst,KFC Diest,1,2,1961,7,1961-10-15,90,41,15:00:00
4008491,Standard Luik,Cercle Brugge,7,1,1961,7,1961-10-15,16,12,15:00:00
4008498,Sint-Truidense VV,Waterschei SV THOR (- 1988),4,1,1961,7,1961-10-15,373,553,15:00:00
4008504,Association Royale Athlétique Gent,Club Brugge,0,0,1961,8,1961-10-22,7,3,15:00:00
4008502,R Antwerp FC,Olympic Charleroi,0,3,1961,8,1961-10-22,1,246,15:00:00
4008506,Lierse SK (- 2018),Sint-Truidense VV,1,3,1961,8,1961-10-22,30,373,15:00:00
4008499,Waterschei SV THOR (- 1988),Standard Luik,2,0,1961,8,1961-10-22,553,16,15:00:00
4008500,RFC Luik,KSC Eendracht Aalst,2,1,1961,8,1961-10-22,4,90,15:00:00
4008501,RSC Anderlecht,Union Saint-Gilloise,1,1,1961,8,1961-10-22,35,10,15:00:00
4008503,Cercle Brugge,Royal Beerschot AC,0,0,1961,8,1961-10-22,12,3530,15:00:00
4008505,KFC Diest,Daring Club Brussel,3,1,1961,8,1961-10-22,41,2,15:00:00
4008507,Standard Luik,Lierse SK (- 2018),4,1,1961,9,1961-10-29,16,30,15:00:00
4008508,Daring Club Brussel,KSC Eendracht Aalst,3,0,1961,9,1961-10-29,2,90,15:00:00
4008509,Association Royale Athlétique Gent,RSC Anderlecht,1,5,1961,9,1961-10-29,7,35,15:00:00
4008514,Olympic Charleroi,RFC Luik,0,0,1961,9,1961-10-29,246,4,15:00:00
4008513,KFC Diest,Waterschei SV THOR (- 1988),5,3,1961,9,1961-10-29,41,553,15:00:00
4008512,Sint-Truidense VV,Club Brugge,1,2,1961,9,1961-10-29,373,3,15:00:00
4008511,Royal Beerschot AC,Union Saint-Gilloise,2,1,1961,9,1961-10-29,3530,10,15:00:00
4008510,Cercle Brugge,R Antwerp FC,3,1,1961,9,1961-10-29,12,1,15:00:00
4008515,RSC Anderlecht,Cercle Brugge,2,1,1961,10,1961-11-04,35,12,19:30:00
4008518,Waterschei SV THOR (- 1988),Royal Beerschot AC,1,1,1961,10,1961-11-05,553,3530,15:00:00
4008519,Club Brugge,Olympic Charleroi,3,0,1961,10,1961-11-05,3,246,15:00:00
4008520,Union Saint-Gilloise,Daring Club Brussel,2,3,1961,10,1961-11-05,10,2,15:00:00
4008521,Lierse SK (- 2018),KFC Diest,1,2,1961,10,1961-11-05,30,41,15:00:00
4008522,RFC Luik,Association Royale Athlétique Gent,4,0,1961,10,1961-11-05,4,7,15:00:00
4008516,KSC Eendracht Aalst,Standard Luik,0,5,1961,10,1961-11-05,90,16,15:00:00
4008517,R Antwerp FC,Sint-Truidense VV,1,1,1961,10,1961-11-05,1,373,15:00:00
4008527,Cercle Brugge,Waterschei SV THOR (- 1988),5,1,1961,11,1961-11-19,12,553,15:00:00
4008529,Association Royale Athlétique Gent,Lierse SK (- 2018),3,1,1961,11,1961-11-19,7,30,15:00:00
4008530,Sint-Truidense VV,Union Saint-Gilloise,1,3,1961,11,1961-11-19,373,10,15:00:00
4008526,Royal Beerschot AC,Club Brugge,1,0,1961,11,1961-11-19,3530,3,15:00:00
4008528,Daring Club Brussel,RFC Luik,1,2,1961,11,1961-11-19,2,4,15:00:00
4008525,KFC Diest,R Antwerp FC,1,1,1961,11,1961-11-19,41,1,15:00:00
4008524,Olympic Charleroi,KSC Eendracht Aalst,0,0,1961,11,1961-11-19,246,90,15:00:00
4008523,Standard Luik,RSC Anderlecht,2,1,1961,11,1961-11-19,16,35,15:00:00
4008537,Club Brugge,KFC Diest,3,0,1961,12,1961-11-26,3,41,15:00:00
4008538,RFC Luik,Waterschei SV THOR (- 1988),0,2,1961,12,1961-11-26,4,553,15:00:00
4008531,Union Saint-Gilloise,Standard Luik,0,2,1961,12,1961-11-26,10,16,15:00:00
4008532,KSC Eendracht Aalst,Association Royale Athlétique Gent,0,1,1961,12,1961-11-26,90,7,15:00:00
4008533,Olympic Charleroi,RSC Anderlecht,1,3,1961,12,1961-11-26,246,35,15:00:00
4008534,Lierse SK (- 2018),R Antwerp FC,5,1,1961,12,1961-11-26,30,1,15:00:00
4008535,Royal Beerschot AC,Daring Club Brussel,2,2,1961,12,1961-11-26,3530,2,15:00:00
4008536,Sint-Truidense VV,Cercle Brugge,0,0,1961,12,1961-11-26,373,12,15:00:00
4008543,Cercle Brugge,Union Saint-Gilloise,1,4,1961,13,1961-12-03,12,10,14:45:00
4008544,Lierse SK (- 2018),Daring Club Brussel,1,2,1961,13,1961-12-03,30,2,14:45:00
4008545,KFC Diest,RFC Luik,1,0,1961,13,1961-12-03,41,4,14:45:00
4008546,Waterschei SV THOR (- 1988),Olympic Charleroi,1,1,1961,13,1961-12-03,553,246,14:45:00
4008539,Standard Luik,Sint-Truidense VV,2,0,1961,13,1961-12-03,16,373,14:45:00
4008540,RSC Anderlecht,KSC Eendracht Aalst,2,0,1961,13,1961-12-03,35,90,14:45:00
4008541,R Antwerp FC,Club Brugge,1,1,1961,13,1961-12-03,1,3,14:45:00
4008542,Association Royale Athlétique Gent,Royal Beerschot AC,3,0,1961,13,1961-12-03,7,3530,14:45:00
4008553,Sint-Truidense VV,RFC Luik,0,1,1961,14,1961-12-10,373,4,14:45:00
4008551,Club Brugge,Waterschei SV THOR (- 1988),1,0,1961,14,1961-12-10,3,553,14:45:00
4008552,Olympic Charleroi,KFC Diest,1,2,1961,14,1961-12-10,246,41,14:45:00
4008548,KSC Eendracht Aalst,R Antwerp FC,1,2,1961,14,1961-12-10,90,1,14:45:00
4008549,Royal Beerschot AC,RSC Anderlecht,1,5,1961,14,1961-12-10,3530,35,14:45:00
4008550,Daring Club Brussel,Cercle Brugge,5,0,1961,14,1961-12-10,2,12,14:45:00
4008547,Standard Luik,Association Royale Athlétique Gent,0,0,1961,14,1961-12-10,16,7,14:45:00
4008554,Union Saint-Gilloise,Lierse SK (- 2018),3,1,1961,14,1961-12-10,10,30,14:45:00
4008557,RSC Anderlecht,Sint-Truidense VV,3,2,1961,15,1961-12-17,35,373,14:45:00
4008559,RFC Luik,Club Brugge,1,0,1961,15,1961-12-17,4,3,14:45:00
4008560,Waterschei SV THOR (- 1988),Daring Club Brussel,1,2,1961,15,1961-12-17,553,2,14:45:00
4008561,Association Royale Athlétique Gent,Union Saint-Gilloise,0,1,1961,15,1961-12-17,7,10,14:45:00
4008562,Lierse SK (- 2018),Olympic Charleroi,1,0,1961,15,1961-12-17,30,246,14:45:00
4008556,Cercle Brugge,KSC Eendracht Aalst,5,0,1961,15,1961-12-17,12,90,14:45:00
4008555,R Antwerp FC,Standard Luik,2,0,1961,15,1961-12-17,1,16,14:45:00
4008558,KFC Diest,Royal Beerschot AC,0,0,1961,15,1961-12-17,41,3530,14:45:00
4008563,Royal Beerschot AC,Standard Luik,0,1,1961,16,1961-12-31,3530,16,14:45:00
4008564,KSC Eendracht Aalst,Lierse SK (- 2018),1,0,1961,16,1961-12-31,90,30,14:45:00
4008565,Waterschei SV THOR (- 1988),RSC Anderlecht,0,4,1961,16,1961-12-31,553,35,14:45:00
4008566,RFC Luik,R Antwerp FC,0,0,1961,16,1961-12-31,4,1,14:45:00
4008567,Club Brugge,Union Saint-Gilloise,3,1,1961,16,1961-12-31,3,10,14:45:00
4008568,Daring Club Brussel,Association Royale Athlétique Gent,0,0,1961,16,1961-12-31,2,7,14:45:00
4008572,Lierse SK (- 2018),Royal Beerschot AC,2,1,1961,17,1962-01-07,30,3530,14:45:00
4008571,R Antwerp FC,Daring Club Brussel,3,1,1961,17,1962-01-07,1,2,14:45:00
4008570,RSC Anderlecht,KFC Diest,3,2,1961,17,1962-01-07,35,41,14:45:00
4008569,Standard Luik,Club Brugge,3,0,1961,17,1962-01-07,16,3,14:45:00
4008580,Association Royale Athlétique Gent,Sint-Truidense VV,3,0,1961,18,1962-01-14,7,373,14:45:00
4008573,Standard Luik,Olympic Charleroi,1,0,1961,18,1962-01-14,16,246,14:45:00
4008574,Waterschei SV THOR (- 1988),KSC Eendracht Aalst,2,2,1961,18,1962-01-14,553,90,14:45:00
4008576,Royal Beerschot AC,R Antwerp FC,1,1,1961,18,1962-01-14,3530,1,14:45:00
4008579,KFC Diest,Union Saint-Gilloise,3,1,1961,18,1962-01-14,41,10,14:45:00
4008575,RSC Anderlecht,RFC Luik,1,0,1961,18,1962-01-14,35,4,14:45:00
4008578,Daring Club Brussel,Club Brugge,1,1,1961,18,1962-01-14,2,3,14:45:00
4008577,Cercle Brugge,Lierse SK (- 2018),1,2,1961,18,1962-01-14,12,30,14:45:00
4008584,R Antwerp FC,Association Royale Athlétique Gent,2,1,1961,19,1962-01-21,1,7,15:00:00
4008588,Union Saint-Gilloise,Waterschei SV THOR (- 1988),2,1,1961,19,1962-01-21,10,553,15:00:00
4008587,Sint-Truidense VV,KFC Diest,2,0,1961,19,1962-01-21,373,41,15:00:00
4008586,Olympic Charleroi,Daring Club Brussel,3,0,1961,19,1962-01-21,246,2,15:00:00
4008585,Club Brugge,Cercle Brugge,1,1,1961,19,1962-01-21,3,12,15:00:00
4008583,Lierse SK (- 2018),RSC Anderlecht,2,3,1961,19,1962-01-21,30,35,15:00:00
4008581,RFC Luik,Standard Luik,1,0,1961,19,1962-01-21,4,16,15:00:00
4008582,KSC Eendracht Aalst,Royal Beerschot AC,0,0,1961,19,1962-01-21,90,3530,15:00:00
4008596,Waterschei SV THOR (- 1988),RFC Luik,2,2,1961,20,1962-01-28,553,4,15:00:00
4008590,Association Royale Athlétique Gent,KSC Eendracht Aalst,2,1,1961,20,1962-01-28,7,90,15:00:00
4008591,RSC Anderlecht,Olympic Charleroi,3,0,1961,20,1962-01-28,35,246,15:00:00
4008592,R Antwerp FC,Lierse SK (- 2018),1,1,1961,20,1962-01-28,1,30,15:00:00
4008593,Daring Club Brussel,Royal Beerschot AC,3,1,1961,20,1962-01-28,2,3530,15:00:00
4008594,Cercle Brugge,Sint-Truidense VV,0,0,1961,20,1962-01-28,12,373,15:00:00
4008595,KFC Diest,Club Brugge,0,4,1961,20,1962-01-28,41,3,15:00:00
4008589,Standard Luik,Union Saint-Gilloise,2,0,1961,20,1962-01-28,16,10,15:00:00
4008598,KSC Eendracht Aalst,RSC Anderlecht,0,0,1961,21,1962-02-04,90,35,15:00:00
4008599,Club Brugge,R Antwerp FC,0,2,1961,21,1962-02-04,3,1,15:00:00
4008600,Royal Beerschot AC,Association Royale Athlétique Gent,5,0,1961,21,1962-02-04,3530,7,15:00:00
4008601,Union Saint-Gilloise,Cercle Brugge,1,1,1961,21,1962-02-04,10,12,15:00:00
4008602,RFC Luik,KFC Diest,1,1,1961,21,1962-02-04,4,41,15:00:00
4008597,Sint-Truidense VV,Standard Luik,3,1,1961,21,1962-02-04,373,16,15:00:00
4008603,Olympic Charleroi,Waterschei SV THOR (- 1988),3,0,1961,21,1962-02-04,246,553,15:00:00
4008610,RFC Luik,Olympic Charleroi,2,0,1961,22,1962-02-11,4,246,15:00:00
4008608,Club Brugge,Sint-Truidense VV,2,2,1961,22,1962-02-11,3,373,15:00:00
4008607,Union Saint-Gilloise,Royal Beerschot AC,3,0,1961,22,1962-02-11,10,3530,15:00:00
4008606,R Antwerp FC,Cercle Brugge,5,1,1961,22,1962-02-11,1,12,15:00:00
4008605,RSC Anderlecht,Association Royale Athlétique Gent,4,2,1961,22,1962-02-11,35,7,15:00:00
4008604,KSC Eendracht Aalst,Daring Club Brussel,1,3,1961,22,1962-02-11,90,2,15:00:00
4008609,Waterschei SV THOR (- 1988),KFC Diest,2,0,1961,22,1962-02-11,553,41,15:00:00
4008617,KFC Diest,Lierse SK (- 2018),0,0,1961,23,1962-02-18,41,30,15:00:00
4008611,Standard Luik,KSC Eendracht Aalst,3,1,1961,23,1962-02-18,16,90,15:00:00
4008618,Association Royale Athlétique Gent,RFC Luik,0,0,1961,23,1962-02-18,7,4,15:00:00
4008613,Sint-Truidense VV,R Antwerp FC,2,3,1961,23,1962-02-18,373,1,15:00:00
4008614,Royal Beerschot AC,Waterschei SV THOR (- 1988),0,2,1961,23,1962-02-18,3530,553,15:00:00
4008615,Olympic Charleroi,Club Brugge,2,2,1961,23,1962-02-18,246,3,15:00:00
4008616,Daring Club Brussel,Union Saint-Gilloise,1,0,1961,23,1962-02-18,2,10,15:00:00
4008612,Cercle Brugge,RSC Anderlecht,0,3,1961,23,1962-02-18,12,35,15:00:00
4008619,Union Saint-Gilloise,Sint-Truidense VV,2,0,1961,24,1962-02-24,10,373,18:00:00
4008623,Club Brugge,Royal Beerschot AC,1,0,1961,24,1962-02-25,3,3530,15:00:00
4008622,R Antwerp FC,KFC Diest,2,2,1961,24,1962-02-25,1,41,15:00:00
4008624,Waterschei SV THOR (- 1988),Cercle Brugge,2,0,1961,24,1962-02-25,553,12,15:00:00
4008625,RFC Luik,Daring Club Brussel,0,0,1961,24,1962-02-25,4,2,15:00:00
4008626,Lierse SK (- 2018),Association Royale Athlétique Gent,2,1,1961,24,1962-02-25,30,7,15:00:00
4008620,RSC Anderlecht,Standard Luik,2,0,1961,24,1962-02-25,35,16,15:00:00
4008621,KSC Eendracht Aalst,Olympic Charleroi,0,2,1961,24,1962-02-25,90,246,15:00:00
4008628,Daring Club Brussel,Lierse SK (- 2018),1,2,1961,21,1962-03-04,2,30,15:00:00
4008627,Cercle Brugge,RFC Luik,3,0,1961,17,1962-03-04,12,4,15:00:00
4008629,Olympic Charleroi,Sint-Truidense VV,0,2,1961,16,1962-03-04,246,373,15:00:00
4008630,Lierse SK (- 2018),Standard Luik,2,1,1961,22,1962-03-11,30,16,15:00:00
4008634,Union Saint-Gilloise,Olympic Charleroi,1,0,1961,17,1962-03-11,10,246,15:00:00
4008633,Association Royale Athlétique Gent,Waterschei SV THOR (- 1988),2,2,1961,17,1962-03-11,7,553,15:00:00
4008631,Sint-Truidense VV,KSC Eendracht Aalst,5,1,1961,17,1962-03-11,373,90,15:00:00
4008632,KFC Diest,Cercle Brugge,2,0,1961,16,1962-03-11,41,12,15:00:00
4008641,Association Royale Athlétique Gent,Olympic Charleroi,2,0,1961,25,1962-03-18,7,246,15:00:00
4008642,Waterschei SV THOR (- 1988),Sint-Truidense VV,1,1,1961,25,1962-03-18,553,373,15:00:00
4008637,RSC Anderlecht,Daring Club Brussel,2,0,1961,25,1962-03-18,35,2,15:00:00
4008639,RFC Luik,Royal Beerschot AC,2,0,1961,25,1962-03-18,4,3530,15:00:00
4008635,Cercle Brugge,Standard Luik,2,1,1961,25,1962-03-18,12,16,15:00:00
4008640,Lierse SK (- 2018),Club Brugge,2,1,1961,25,1962-03-18,30,3,15:00:00
4008638,R Antwerp FC,Union Saint-Gilloise,2,1,1961,25,1962-03-18,1,10,15:00:00
4008636,KFC Diest,KSC Eendracht Aalst,2,3,1961,25,1962-03-18,41,90,15:00:00
4008647,Royal Beerschot AC,Cercle Brugge,3,0,1961,26,1962-03-25,3530,12,15:00:00
4008648,Club Brugge,Association Royale Athlétique Gent,2,1,1961,26,1962-03-25,3,7,15:00:00
4008643,Standard Luik,Waterschei SV THOR (- 1988),2,0,1961,26,1962-03-25,16,553,15:00:00
4008649,Daring Club Brussel,KFC Diest,1,0,1961,26,1962-03-25,2,41,15:00:00
4008645,Union Saint-Gilloise,RSC Anderlecht,0,0,1961,26,1962-03-25,10,35,15:00:00
4008644,KSC Eendracht Aalst,RFC Luik,0,2,1961,26,1962-03-25,90,4,15:00:00
4008650,Sint-Truidense VV,Lierse SK (- 2018),3,3,1961,26,1962-03-25,373,30,15:00:00
4008646,Olympic Charleroi,R Antwerp FC,2,2,1961,26,1962-03-25,246,1,15:00:00
4008653,RSC Anderlecht,R Antwerp FC,3,5,1961,27,1962-04-08,35,1,15:00:00
4008654,Royal Beerschot AC,Sint-Truidense VV,0,1,1961,27,1962-04-08,3530,373,15:00:00
4008656,KFC Diest,Association Royale Athlétique Gent,4,2,1961,27,1962-04-08,41,7,15:00:00
4008657,RFC Luik,Union Saint-Gilloise,0,0,1961,27,1962-04-08,4,10,15:00:00
4008651,Daring Club Brussel,Standard Luik,3,5,1961,27,1962-04-08,2,16,15:00:00
4008652,KSC Eendracht Aalst,Club Brugge,0,1,1961,27,1962-04-08,90,3,15:00:00
4008655,Cercle Brugge,Olympic Charleroi,1,1,1961,27,1962-04-08,12,246,15:00:00
4008659,Union Saint-Gilloise,KSC Eendracht Aalst,4,1,1961,28,1962-04-15,10,90,15:00:00
4008658,Standard Luik,KFC Diest,4,3,1961,28,1962-04-15,16,41,15:00:00
4008661,R Antwerp FC,Waterschei SV THOR (- 1988),5,2,1961,28,1962-04-15,1,553,15:00:00
4008660,Club Brugge,RSC Anderlecht,1,1,1961,28,1962-04-15,3,35,15:00:00
4008662,Olympic Charleroi,Royal Beerschot AC,0,0,1961,28,1962-04-15,246,3530,15:00:00
4008663,Association Royale Athlétique Gent,Cercle Brugge,0,1,1961,28,1962-04-15,7,12,15:00:00
4008664,Sint-Truidense VV,Daring Club Brussel,3,0,1961,28,1962-04-15,373,2,15:00:00
4008665,Lierse SK (- 2018),RFC Luik,2,2,1961,28,1962-04-15,30,4,15:00:00
4008666,Waterschei SV THOR (- 1988),Lierse SK (- 2018),3,1,1961,27,1962-04-22,553,30,15:00:00
4008671,Waterschei SV THOR (- 1988),Club Brugge,3,1,1961,29,1962-04-29,553,3,15:00:00
4008673,RFC Luik,Sint-Truidense VV,2,1,1961,29,1962-04-29,4,373,15:00:00
4008674,Lierse SK (- 2018),Union Saint-Gilloise,1,0,1961,29,1962-04-29,30,10,15:00:00
4008667,Association Royale Athlétique Gent,Standard Luik,0,2,1961,29,1962-04-29,7,16,15:00:00
4008668,R Antwerp FC,KSC Eendracht Aalst,7,0,1961,29,1962-04-29,1,90,15:00:00
4008670,Cercle Brugge,Daring Club Brussel,0,4,1961,29,1962-04-29,12,2,15:00:00
4008669,RSC Anderlecht,Royal Beerschot AC,1,1,1961,29,1962-04-29,35,3530,15:00:00
4008672,KFC Diest,Olympic Charleroi,2,2,1961,29,1962-04-29,41,246,15:00:00
4008678,Royal Beerschot AC,KFC Diest,3,0,1961,30,1962-05-06,3530,41,15:00:00
4008677,Sint-Truidense VV,RSC Anderlecht,3,3,1961,30,1962-05-06,373,35,15:00:00
4008676,KSC Eendracht Aalst,Cercle Brugge,0,1,1961,30,1962-05-06,90,12,15:00:00
4008679,Club Brugge,RFC Luik,1,1,1961,30,1962-05-06,3,4,15:00:00
4008681,Union Saint-Gilloise,Association Royale Athlétique Gent,1,4,1961,30,1962-05-06,10,7,15:00:00
4008682,Olympic Charleroi,Lierse SK (- 2018),4,1,1961,30,1962-05-06,246,30,15:00:00
4008675,Standard Luik,R Antwerp FC,0,0,1961,30,1962-05-06,16,1,15:00:00
4008680,Daring Club Brussel,Waterschei SV THOR (- 1988),2,1,1961,30,1962-05-06,2,553,15:00:00
4008684,R Antwerp FC,Association Royale Athlétique Gent,5,3,1962,1,1962-09-01,1,7,19:30:00
4008683,RSC Anderlecht,KFC Diest,2,0,1962,1,1962-09-01,35,41,19:30:00
4008690,RFC Luik,Lierse SK (- 2018),5,0,1962,1,1962-09-02,4,30,15:00:00
4008685,Sint-Truidense VV,Standard Luik,1,2,1962,1,1962-09-02,373,16,15:00:00
4008686,Club Brugge,Royal Beerschot AC,2,0,1962,1,1962-09-02,3,3530,15:00:00
4008687,Beringen FC (- 2002),Berchem Sport,5,2,1962,1,1962-09-02,522,28,15:00:00
4008688,Union Saint-Gilloise,Cercle Brugge,1,3,1962,1,1962-09-02,10,12,15:00:00
4008689,Olympic Charleroi,Daring Club Brussel,0,2,1962,1,1962-09-02,246,2,15:00:00
4008691,Berchem Sport,Union Saint-Gilloise,1,0,1962,2,1962-09-08,28,10,16:00:00
4008695,Cercle Brugge,Sint-Truidense VV,3,1,1962,2,1962-09-09,12,373,15:00:00
4008694,Association Royale Athlétique Gent,Beringen FC (- 2002),4,2,1962,2,1962-09-09,7,522,15:00:00
4008693,Royal Beerschot AC,RSC Anderlecht,1,1,1962,2,1962-09-09,3530,35,15:00:00
4008692,Standard Luik,R Antwerp FC,1,2,1962,2,1962-09-09,16,1,15:00:00
4008697,Daring Club Brussel,RFC Luik,3,1,1962,2,1962-09-09,2,4,15:00:00
4008698,KFC Diest,Olympic Charleroi,3,0,1962,2,1962-09-09,41,246,15:00:00
4008696,Lierse SK (- 2018),Club Brugge,2,0,1962,2,1962-09-09,30,3,15:00:00
4008699,Berchem Sport,Standard Luik,1,0,1962,3,1962-09-16,28,16,15:00:00
4008700,Cercle Brugge,RSC Anderlecht,1,1,1962,3,1962-09-16,12,35,15:00:00
4008701,R Antwerp FC,Lierse SK (- 2018),0,2,1962,3,1962-09-16,1,30,15:00:00
4008706,Union Saint-Gilloise,Association Royale Athlétique Gent,0,1,1962,3,1962-09-16,10,7,15:00:00
4008705,RFC Luik,KFC Diest,2,1,1962,3,1962-09-16,4,41,15:00:00
4008704,Olympic Charleroi,Club Brugge,1,0,1962,3,1962-09-16,246,3,15:00:00
4008703,Beringen FC (- 2002),Daring Club Brussel,7,1,1962,3,1962-09-16,522,2,15:00:00
4008702,Sint-Truidense VV,Royal Beerschot AC,4,2,1962,3,1962-09-16,373,3530,15:00:00
4008707,RSC Anderlecht,RFC Luik,3,1,1962,4,1962-09-22,35,4,19:30:00
4008713,Daring Club Brussel,Sint-Truidense VV,1,2,1962,4,1962-09-23,2,373,15:00:00
4008709,KFC Diest,R Antwerp FC,1,1,1962,4,1962-09-23,41,1,15:00:00
4008712,Association Royale Athlétique Gent,Cercle Brugge,3,0,1962,4,1962-09-23,7,12,15:00:00
4008711,Club Brugge,Berchem Sport,1,0,1962,4,1962-09-23,3,28,15:00:00
4008710,Royal Beerschot AC,Olympic Charleroi,1,1,1962,4,1962-09-23,3530,246,15:00:00
4008708,Standard Luik,Beringen FC (- 2002),0,0,1962,4,1962-09-23,16,522,15:00:00
4008714,Lierse SK (- 2018),Union Saint-Gilloise,1,1,1962,4,1962-09-23,30,10,15:00:00
4008720,Cercle Brugge,Daring Club Brussel,2,1,1962,5,1962-09-30,12,2,15:00:00
4008722,Association Royale Athlétique Gent,Olympic Charleroi,2,2,1962,5,1962-09-30,7,246,15:00:00
4008721,Lierse SK (- 2018),KFC Diest,3,1,1962,5,1962-09-30,30,41,15:00:00
4008716,Berchem Sport,RSC Anderlecht,1,0,1962,5,1962-09-30,28,35,15:00:00
4008718,Union Saint-Gilloise,Royal Beerschot AC,1,0,1962,5,1962-09-30,10,3530,15:00:00
4008717,R Antwerp FC,Club Brugge,1,3,1962,5,1962-09-30,1,3,15:00:00
4008715,RFC Luik,Standard Luik,0,1,1962,5,1962-09-30,4,16,15:00:00
4008719,Beringen FC (- 2002),Sint-Truidense VV,0,0,1962,5,1962-09-30,522,373,15:00:00
4008727,KFC Diest,Beringen FC (- 2002),2,0,1962,6,1962-10-07,41,522,15:00:00
4008730,Sint-Truidense VV,Union Saint-Gilloise,1,2,1962,6,1962-10-07,373,10,15:00:00
4008723,Standard Luik,Association Royale Athlétique Gent,4,0,1962,6,1962-10-07,16,7,15:00:00
4008724,RSC Anderlecht,R Antwerp FC,3,1,1962,6,1962-10-07,35,1,15:00:00
4008725,Royal Beerschot AC,Lierse SK (- 2018),0,0,1962,6,1962-10-07,3530,30,15:00:00
4008726,Daring Club Brussel,Berchem Sport,0,0,1962,6,1962-10-07,2,28,15:00:00
4008729,Olympic Charleroi,RFC Luik,1,2,1962,6,1962-10-07,246,4,15:00:00
4008728,Club Brugge,Cercle Brugge,1,3,1962,6,1962-10-07,3,12,15:00:00
4008731,Union Saint-Gilloise,RSC Anderlecht,1,1,1962,7,1962-10-20,10,35,19:30:00
4008734,Berchem Sport,Royal Beerschot AC,0,1,1962,7,1962-10-21,28,3530,15:00:00
4008732,Standard Luik,Olympic Charleroi,2,0,1962,7,1962-10-21,16,246,15:00:00
4008733,Beringen FC (- 2002),R Antwerp FC,3,0,1962,7,1962-10-21,522,1,15:00:00
4008735,Cercle Brugge,Lierse SK (- 2018),0,1,1962,7,1962-10-21,12,30,15:00:00
4008736,Daring Club Brussel,Club Brugge,1,1,1962,7,1962-10-21,2,3,15:00:00
4008737,Sint-Truidense VV,KFC Diest,5,1,1962,7,1962-10-21,373,41,15:00:00
4008738,Association Royale Athlétique Gent,RFC Luik,1,0,1962,7,1962-10-21,7,4,15:00:00
4008739,RSC Anderlecht,Standard Luik,4,2,1962,8,1962-10-28,35,16,15:00:00
4008742,Lierse SK (- 2018),Beringen FC (- 2002),2,1,1962,8,1962-10-28,30,522,15:00:00
4008746,Olympic Charleroi,Sint-Truidense VV,0,0,1962,8,1962-10-28,246,373,15:00:00
4008743,RFC Luik,Cercle Brugge,3,2,1962,8,1962-10-28,4,12,15:00:00
4008744,Club Brugge,Association Royale Athlétique Gent,5,3,1962,8,1962-10-28,3,7,15:00:00
4008745,KFC Diest,Union Saint-Gilloise,3,2,1962,8,1962-10-28,41,10,15:00:00
4008741,Royal Beerschot AC,Daring Club Brussel,3,0,1962,8,1962-10-28,3530,2,15:00:00
4008740,R Antwerp FC,Berchem Sport,1,0,1962,8,1962-10-28,1,28,15:00:00
